Element,P,Q,V,xi,R,L,Filename
Y22,-0.825,0.5,1.0,7.895,20.069652079106977,1.4830687913563854,iP04_iV03_iQ04_iX18__P-825m_Q+500m_V+1000m_xi+7895md.csv
Y22,-0.825,1.0,1.0,-10.0,21.354691284506824,1.5780281628491375,iP04_iV03_iQ05_iX01__P-825m_Q+1000m_V+1000m_xi-10000md.csv
Y22,-0.825,0.5,1.0,8.947,20.141227919153053,1.4883579660231163,iP04_iV03_iQ04_iX19__P-825m_Q+500m_V+1000m_xi+8947md.csv
Y22,-0.825,0.5,1.0,10.0,20.22689917802468,1.494688737126017,iP04_iV03_iQ04_iX20__P-825m_Q+500m_V+1000m_xi+10000md.csv
Y22,-0.825,1.0,1.0,-7.895,20.94274881836401,1.547587225657081,iP04_iV03_iQ05_iX03__P-825m_Q+1000m_V+1000m_xi-7895md.csv
Y22,-0.825,1.0,1.0,-6.842,20.762355605529187,1.5342568727132158,iP04_iV03_iQ05_iX04__P-825m_Q+1000m_V+1000m_xi-6842md.csv
Y22,-0.825,1.0,1.0,-5.789,20.598280204776344,1.522132342502183,iP04_iV03_iQ05_iX05__P-825m_Q+1000m_V+1000m_xi-5789md.csv
Y22,-0.825,1.0,1.0,-4.737,20.450040766562022,1.5111780275765536,iP04_iV03_iQ05_iX06__P-825m_Q+1000m_V+1000m_xi-4737md.csv
Y22,-0.825,1.0,1.0,-3.684,20.31720714653848,1.5013621427541313,iP04_iV03_iQ05_iX07__P-825m_Q+1000m_V+1000m_xi-3684md.csv
Y22,-0.825,1.0,1.0,-2.632,20.19939755128036,1.4926564742707538,iP04_iV03_iQ05_iX08__P-825m_Q+1000m_V+1000m_xi-2632md.csv
Y22,-0.825,1.0,1.0,-0.526,20.00755362366912,1.478479958792972,iP04_iV03_iQ05_iX10__P-825m_Q+1000m_V+1000m_xi-526md.csv
Y22,-0.825,1.0,1.0,-1.579,20.09627676296135,1.4850362514674336,iP04_iV03_iQ05_iX09__P-825m_Q+1000m_V+1000m_xi-1579md.csv
Y22,-0.825,1.0,1.0,0.526,19.932979304971507,1.4729692080936032,iP04_iV03_iQ05_iX11__P-825m_Q+1000m_V+1000m_xi+526md.csv
Y22,-0.825,1.0,1.0,3.684,19.792270242478565,1.4625713588430425,iP04_iV03_iQ05_iX14__P-825m_Q+1000m_V+1000m_xi+3684md.csv
Y22,-0.825,1.0,1.0,2.632,19.825486288702788,1.4650258945246355,iP04_iV03_iQ05_iX13__P-825m_Q+1000m_V+1000m_xi+2632md.csv
Y22,-0.825,1.0,1.0,5.789,19.76644135236587,1.4606627048331158,iP04_iV03_iQ05_iX16__P-825m_Q+1000m_V+1000m_xi+5789md.csv
Y22,-0.825,1.0,1.0,7.895,19.79457548664355,1.4627417069715525,iP04_iV03_iQ05_iX18__P-825m_Q+1000m_V+1000m_xi+7895md.csv
Y22,-0.825,1.0,1.0,10.0,19.876982246364456,1.4688312444056195,iP04_iV03_iQ05_iX20__P-825m_Q+1000m_V+1000m_xi+10000md.csv
Y22,-0.825,1.0,1.0,1.579,19.87234621569059,1.4684886598923717,iP04_iV03_iQ05_iX12__P-825m_Q+1000m_V+1000m_xi+1579md.csv
Y22,-0.825,1.0,1.0,8.947,19.828952153980456,1.465282008217046,iP04_iV03_iQ05_iX19__P-825m_Q+1000m_V+1000m_xi+8947md.csv
Y22,-0.825,1.0,1.0,4.737,19.772606542768987,1.461118288145512,iP04_iV03_iQ05_iX15__P-825m_Q+1000m_V+1000m_xi+4737md.csv
Y22,-0.825,1.0,1.0,6.842,19.773757629394137,1.461203348956648,iP04_iV03_iQ05_iX17__P-825m_Q+1000m_V+1000m_xi+6842md.csv
Y22,-0.825,-1.0,1.05,-10.0,23.271379096978126,1.724619528733906,iP04_iV04_iQ01_iX01__P-825m_Q-1000m_V+1050m_xi-10000md.csv
Y22,-0.825,-1.0,1.05,-7.895,23.163728638695247,1.71664165684862,iP04_iV04_iQ01_iX03__P-825m_Q-1000m_V+1050m_xi-7895md.csv
Y22,-0.825,-1.0,1.05,-8.947,23.20955484255707,1.7200377924287134,iP04_iV04_iQ01_iX02__P-825m_Q-1000m_V+1050m_xi-8947md.csv
Y22,-0.825,-1.0,1.05,-6.842,23.133774264014196,1.7144217667067765,iP04_iV04_iQ01_iX04__P-825m_Q-1000m_V+1050m_xi-6842md.csv
Y22,-0.825,-1.0,1.05,-5.789,23.11960973559542,1.7133720472771672,iP04_iV04_iQ01_iX05__P-825m_Q-1000m_V+1050m_xi-5789md.csv
Y22,-0.825,-1.0,1.05,-4.737,23.12119618851398,1.7134896179234511,iP04_iV04_iQ01_iX06__P-825m_Q-1000m_V+1050m_xi-4737md.csv
Y22,-0.825,-1.0,1.05,-3.684,23.138537939289083,1.7147747984094563,iP04_iV04_iQ01_iX07__P-825m_Q-1000m_V+1050m_xi-3684md.csv
Y22,-0.825,-1.0,1.05,0.526,23.36706336045156,1.7317105975937586,iP04_iV04_iQ01_iX11__P-825m_Q-1000m_V+1050m_xi+526md.csv
Y22,-0.825,-1.0,1.05,-1.579,23.22072087606321,1.7208652968381069,iP04_iV04_iQ01_iX09__P-825m_Q-1000m_V+1050m_xi-1579md.csv
Y22,-0.825,-1.0,1.05,-0.526,23.28578789403677,1.7256873507945631,iP04_iV04_iQ01_iX10__P-825m_Q-1000m_V+1050m_xi-526md.csv
Y22,-0.825,-1.0,1.05,3.684,23.71063275705905,1.7571721952701735,iP04_iV04_iQ01_iX14__P-825m_Q-1000m_V+1050m_xi+3684md.csv
Y22,-0.825,-1.0,1.05,4.737,23.85947722548064,1.768202915719568,iP04_iV04_iQ01_iX15__P-825m_Q-1000m_V+1050m_xi+4737md.csv
Y22,-0.825,-1.0,1.05,1.579,23.464772688214104,1.7389517417941855,iP04_iV04_iQ01_iX12__P-825m_Q-1000m_V+1050m_xi+1579md.csv
Y22,-0.825,-1.0,1.05,-2.632,23.17168250093805,1.7172311099175166,iP04_iV04_iQ01_iX08__P-825m_Q-1000m_V+1050m_xi-2632md.csv
Y22,-0.825,-1.0,1.05,5.789,24.026147354683808,1.7805546785353443,iP04_iV04_iQ01_iX16__P-825m_Q-1000m_V+1050m_xi+5789md.csv
Y22,-0.825,-1.0,1.05,2.632,23.579188631628185,1.7474309972856583,iP04_iV04_iQ01_iX13__P-825m_Q-1000m_V+1050m_xi+2632md.csv
Y22,-0.825,-1.0,1.05,6.842,24.21112420336138,1.7942631348957585,iP04_iV04_iQ01_iX17__P-825m_Q-1000m_V+1050m_xi+6842md.csv
Y22,-0.825,-1.0,1.05,7.895,24.4149474379874,1.8093682788949776,iP04_iV04_iQ01_iX18__P-825m_Q-1000m_V+1050m_xi+7895md.csv
Y22,-0.825,-1.0,1.05,8.947,24.638218854103755,1.8259147089149603,iP04_iV04_iQ01_iX19__P-825m_Q-1000m_V+1050m_xi+8947md.csv
Y22,-0.825,-1.0,1.05,10.0,24.88160629629169,1.8439519183154356,iP04_iV04_iQ01_iX20__P-825m_Q-1000m_V+1050m_xi+10000md.csv
Y22,-0.825,-0.5,1.05,-10.0,23.65407581071611,1.752980814224497,iP04_iV04_iQ02_iX01__P-825m_Q-500m_V+1050m_xi-10000md.csv
Y22,-0.825,-0.5,1.05,-7.895,23.464354336979085,1.738920738324185,iP04_iV04_iQ02_iX03__P-825m_Q-500m_V+1050m_xi-7895md.csv
Y22,-0.825,-0.5,1.05,-8.947,23.550959506188462,1.7453389639983612,iP04_iV04_iQ02_iX02__P-825m_Q-500m_V+1050m_xi-8947md.csv
Y22,-0.825,-0.5,1.05,-5.789,23.33976968564337,1.729687889607579,iP04_iV04_iQ02_iX05__P-825m_Q-500m_V+1050m_xi-5789md.csv
Y22,-0.825,-0.5,1.05,-6.842,23.39402189841957,1.7337084688524789,iP04_iV04_iQ02_iX04__P-825m_Q-500m_V+1050m_xi-6842md.csv
Y22,-0.825,-0.5,1.05,-0.526,23.306053698624723,1.7271892300571328,iP04_iV04_iQ02_iX10__P-825m_Q-500m_V+1050m_xi-526md.csv
Y22,-0.825,-0.5,1.05,-2.632,23.27223279155406,1.724682795202614,iP04_iV04_iQ02_iX08__P-825m_Q-500m_V+1050m_xi-2632md.csv
Y22,-0.825,-0.5,1.05,-3.684,23.278957758731497,1.7251811762098426,iP04_iV04_iQ02_iX07__P-825m_Q-500m_V+1050m_xi-3684md.csv
Y22,-0.825,-0.5,1.05,-1.579,23.28125662606666,1.7253515428932686,iP04_iV04_iQ02_iX09__P-825m_Q-500m_V+1050m_xi-1579md.csv
Y22,-0.825,-0.5,1.05,-4.737,23.3014497284905,1.7268480345914536,iP04_iV04_iQ02_iX06__P-825m_Q-500m_V+1050m_xi-4737md.csv
Y22,-0.825,-0.5,1.05,0.526,23.346691300496747,1.7302008435290244,iP04_iV04_iQ02_iX11__P-825m_Q-500m_V+1050m_xi+526md.csv
Y22,-0.825,-0.5,1.05,1.579,23.40328002781672,1.7343945797584794,iP04_iV04_iQ02_iX12__P-825m_Q-500m_V+1050m_xi+1579md.csv
Y22,-0.825,-0.5,1.05,3.684,23.56497313414148,1.7463775004539317,iP04_iV04_iQ02_iX14__P-825m_Q-500m_V+1050m_xi+3684md.csv
Y22,-0.825,-0.5,1.05,2.632,23.475974264377424,1.7397818798685694,iP04_iV04_iQ02_iX13__P-825m_Q-500m_V+1050m_xi+2632md.csv
Y22,-0.825,-0.5,1.05,4.737,23.67052186465517,1.7541996156857889,iP04_iV04_iQ02_iX15__P-825m_Q-500m_V+1050m_xi+4737md.csv
Y22,-0.825,-0.5,1.05,5.789,23.792912802675485,1.7632698903295645,iP04_iV04_iQ02_iX16__P-825m_Q-500m_V+1050m_xi+5789md.csv
Y22,-0.825,-0.5,1.05,6.842,23.93248761144664,1.773613644972126,iP04_iV04_iQ02_iX17__P-825m_Q-500m_V+1050m_xi+6842md.csv
Y22,-0.825,-0.5,1.05,8.947,24.264813736182216,1.7982420145781073,iP04_iV04_iQ02_iX19__P-825m_Q-500m_V+1050m_xi+8947md.csv
Y22,-0.825,-0.5,1.05,7.895,24.08963920647236,1.7852599988344795,iP04_iV04_iQ02_iX18__P-825m_Q-500m_V+1050m_xi+7895md.csv
Y22,-0.825,-0.5,1.05,10.0,24.45851397399845,1.81259695294383,iP04_iV04_iQ02_iX20__P-825m_Q-500m_V+1050m_xi+10000md.csv
Y22,-0.825,0.0,1.05,-10.0,24.049569830765584,1.782290495762611,iP04_iV04_iQ03_iX01__P-825m_Q+0m_V+1050m_xi-10000md.csv
Y22,-0.825,0.0,1.05,-8.947,23.90255797977186,1.7713955888909176,iP04_iV04_iQ03_iX02__P-825m_Q+0m_V+1050m_xi-8947md.csv
Y22,-0.825,0.0,1.05,-1.579,23.342108870282168,1.7298612442198882,iP04_iV04_iQ03_iX09__P-825m_Q+0m_V+1050m_xi-1579md.csv
Y22,-0.825,0.0,1.05,-5.789,23.564162916558505,1.746317456083935,iP04_iV04_iQ03_iX05__P-825m_Q+0m_V+1050m_xi-5789md.csv
Y22,-0.825,0.0,1.05,-7.895,23.7728858412891,1.7617857114179027,iP04_iV04_iQ03_iX03__P-825m_Q+0m_V+1050m_xi-7895md.csv
Y22,-0.825,0.0,1.05,-6.842,23.660191536716034,1.753434044883728,iP04_iV04_iQ03_iX04__P-825m_Q+0m_V+1050m_xi-6842md.csv
Y22,-0.825,0.0,1.05,-4.737,23.48453581166464,1.7404163679900373,iP04_iV04_iQ03_iX06__P-825m_Q+0m_V+1050m_xi-4737md.csv
Y22,-0.825,0.0,1.05,-3.684,23.421092310053854,1.7357146311712273,iP04_iV04_iQ03_iX07__P-825m_Q+0m_V+1050m_xi-3684md.csv
Y22,-0.825,0.0,1.05,-0.526,23.32635482437769,1.7286937270276794,iP04_iV04_iQ03_iX10__P-825m_Q+0m_V+1050m_xi-526md.csv
Y22,-0.825,0.0,1.05,-2.632,23.373659584118663,1.732199437465412,iP04_iV04_iQ03_iX08__P-825m_Q+0m_V+1050m_xi-2632md.csv
Y22,-0.825,0.0,1.05,0.526,23.32635482437769,1.7286937270276794,iP04_iV04_iQ03_iX11__P-825m_Q+0m_V+1050m_xi+526md.csv
Y22,-0.825,0.0,1.05,1.579,23.342108870282168,1.7298612442198882,iP04_iV04_iQ03_iX12__P-825m_Q+0m_V+1050m_xi+1579md.csv
Y22,-0.825,0.0,1.05,3.684,23.421092310053854,1.7357146311712273,iP04_iV04_iQ03_iX14__P-825m_Q+0m_V+1050m_xi+3684md.csv
Y22,-0.825,0.0,1.05,4.737,23.48453581166464,1.7404163679900373,iP04_iV04_iQ03_iX15__P-825m_Q+0m_V+1050m_xi+4737md.csv
Y22,-0.825,0.0,1.05,5.789,23.564162916558505,1.746317456083935,iP04_iV04_iQ03_iX16__P-825m_Q+0m_V+1050m_xi+5789md.csv
Y22,-0.825,0.0,1.05,2.632,23.373659584118663,1.732199437465412,iP04_iV04_iQ03_iX13__P-825m_Q+0m_V+1050m_xi+2632md.csv
Y22,-0.825,0.0,1.05,6.842,23.660191536716034,1.753434044883728,iP04_iV04_iQ03_iX17__P-825m_Q+0m_V+1050m_xi+6842md.csv
Y22,-0.825,0.5,1.05,-10.0,24.45851397399845,1.81259695294383,iP04_iV04_iQ04_iX01__P-825m_Q+500m_V+1050m_xi-10000md.csv
Y22,-0.825,0.5,1.05,-7.895,24.08963920647236,1.7852599988344795,iP04_iV04_iQ04_iX03__P-825m_Q+500m_V+1050m_xi-7895md.csv
Y22,-0.825,0.5,1.05,-8.947,24.264813736182216,1.7982420145781073,iP04_iV04_iQ04_iX02__P-825m_Q+500m_V+1050m_xi-8947md.csv
Y22,-0.825,0.0,1.05,10.0,24.049569830765584,1.782290495762611,iP04_iV04_iQ03_iX20__P-825m_Q+0m_V+1050m_xi+10000md.csv
Y22,-0.825,0.0,1.05,7.895,23.7728858412891,1.7617857114179027,iP04_iV04_iQ03_iX18__P-825m_Q+0m_V+1050m_xi+7895md.csv
Y22,-0.825,0.5,1.05,-6.842,23.93248761144664,1.773613644972126,iP04_iV04_iQ04_iX04__P-825m_Q+500m_V+1050m_xi-6842md.csv
Y22,-0.825,0.0,1.05,8.947,23.90255797977186,1.7713955888909176,iP04_iV04_iQ03_iX19__P-825m_Q+0m_V+1050m_xi+8947md.csv
Y22,-0.825,0.5,1.05,-5.789,23.792912802675485,1.7632698903295645,iP04_iV04_iQ04_iX05__P-825m_Q+500m_V+1050m_xi-5789md.csv
Y22,-0.825,0.5,1.05,-2.632,23.475974264377424,1.7397818798685694,iP04_iV04_iQ04_iX08__P-825m_Q+500m_V+1050m_xi-2632md.csv
Y22,-0.825,0.5,1.05,-4.737,23.67052186465517,1.7541996156857889,iP04_iV04_iQ04_iX06__P-825m_Q+500m_V+1050m_xi-4737md.csv
Y22,-0.825,0.5,1.05,-3.684,23.56497313414148,1.7463775004539317,iP04_iV04_iQ04_iX07__P-825m_Q+500m_V+1050m_xi-3684md.csv
Y22,-0.825,0.5,1.05,-0.526,23.346691300496747,1.7302008435290244,iP04_iV04_iQ04_iX10__P-825m_Q+500m_V+1050m_xi-526md.csv
Y22,-0.825,0.5,1.05,-1.579,23.40328002781672,1.7343945797584794,iP04_iV04_iQ04_iX09__P-825m_Q+500m_V+1050m_xi-1579md.csv
Y22,-0.825,0.5,1.05,0.526,23.306053698624723,1.7271892300571328,iP04_iV04_iQ04_iX11__P-825m_Q+500m_V+1050m_xi+526md.csv
Y22,-0.825,0.5,1.05,3.684,23.278957758731497,1.7251811762098426,iP04_iV04_iQ04_iX14__P-825m_Q+500m_V+1050m_xi+3684md.csv
Y22,-0.825,0.5,1.05,1.579,23.28125662606666,1.7253515428932686,iP04_iV04_iQ04_iX12__P-825m_Q+500m_V+1050m_xi+1579md.csv
Y22,-0.825,0.5,1.05,5.789,23.33976968564337,1.729687889607579,iP04_iV04_iQ04_iX16__P-825m_Q+500m_V+1050m_xi+5789md.csv
Y22,-0.825,0.5,1.05,2.632,23.27223279155406,1.724682795202614,iP04_iV04_iQ04_iX13__P-825m_Q+500m_V+1050m_xi+2632md.csv
Y22,-0.825,0.5,1.05,4.737,23.3014497284905,1.7268480345914536,iP04_iV04_iQ04_iX15__P-825m_Q+500m_V+1050m_xi+4737md.csv
Y22,-0.825,0.5,1.05,7.895,23.464354336979085,1.738920738324185,iP04_iV04_iQ04_iX18__P-825m_Q+500m_V+1050m_xi+7895md.csv
Y22,-0.825,0.5,1.05,10.0,23.65407581071611,1.752980814224497,iP04_iV04_iQ04_iX20__P-825m_Q+500m_V+1050m_xi+10000md.csv
Y22,-0.825,1.0,1.05,-10.0,24.88160629629169,1.8439519183154356,iP04_iV04_iQ05_iX01__P-825m_Q+1000m_V+1050m_xi-10000md.csv
Y22,-0.825,0.5,1.05,8.947,23.550959506188462,1.7453389639983612,iP04_iV04_iQ04_iX19__P-825m_Q+500m_V+1050m_xi+8947md.csv
Y22,-0.825,0.5,1.05,6.842,23.39402189841957,1.7337084688524789,iP04_iV04_iQ04_iX17__P-825m_Q+500m_V+1050m_xi+6842md.csv
Y22,-0.825,1.0,1.05,-7.895,24.4149474379874,1.8093682788949776,iP04_iV04_iQ05_iX03__P-825m_Q+1000m_V+1050m_xi-7895md.csv
Y22,-0.825,1.0,1.05,-8.947,24.638218854103755,1.8259147089149603,iP04_iV04_iQ05_iX02__P-825m_Q+1000m_V+1050m_xi-8947md.csv
Y22,-0.825,1.0,1.05,-5.789,24.026147354683808,1.7805546785353443,iP04_iV04_iQ05_iX05__P-825m_Q+1000m_V+1050m_xi-5789md.csv
Y22,-0.825,1.0,1.05,-6.842,24.21112420336138,1.7942631348957585,iP04_iV04_iQ05_iX04__P-825m_Q+1000m_V+1050m_xi-6842md.csv
Y22,-0.825,1.0,1.05,-3.684,23.71063275705905,1.7571721952701735,iP04_iV04_iQ05_iX07__P-825m_Q+1000m_V+1050m_xi-3684md.csv
Y22,-0.825,1.0,1.05,-4.737,23.85947722548064,1.768202915719568,iP04_iV04_iQ05_iX06__P-825m_Q+1000m_V+1050m_xi-4737md.csv
Y22,-0.825,1.0,1.05,-0.526,23.36706336045156,1.7317105975937586,iP04_iV04_iQ05_iX10__P-825m_Q+1000m_V+1050m_xi-526md.csv
Y22,-0.825,1.0,1.05,-1.579,23.464772688214104,1.7389517417941855,iP04_iV04_iQ05_iX09__P-825m_Q+1000m_V+1050m_xi-1579md.csv
Y22,-0.825,1.0,1.05,-2.632,23.579188631628185,1.7474309972856583,iP04_iV04_iQ05_iX08__P-825m_Q+1000m_V+1050m_xi-2632md.csv
Y22,-0.825,1.0,1.05,0.526,23.28578789403677,1.7256873507945631,iP04_iV04_iQ05_iX11__P-825m_Q+1000m_V+1050m_xi+526md.csv
Y22,-0.825,1.0,1.05,1.579,23.22072087606321,1.7208652968381069,iP04_iV04_iQ05_iX12__P-825m_Q+1000m_V+1050m_xi+1579md.csv
Y22,-0.825,1.0,1.05,3.684,23.138537939289083,1.7147747984094563,iP04_iV04_iQ05_iX14__P-825m_Q+1000m_V+1050m_xi+3684md.csv
Y22,-0.825,1.0,1.05,2.632,23.17168250093805,1.7172311099175166,iP04_iV04_iQ05_iX13__P-825m_Q+1000m_V+1050m_xi+2632md.csv
Y22,-0.825,1.0,1.05,5.789,23.11960973559542,1.7133720472771672,iP04_iV04_iQ05_iX16__P-825m_Q+1000m_V+1050m_xi+5789md.csv
Y22,-0.825,1.0,1.05,4.737,23.12119618851398,1.7134896179234511,iP04_iV04_iQ05_iX15__P-825m_Q+1000m_V+1050m_xi+4737md.csv
Y22,-0.825,1.0,1.05,6.842,23.133774264014196,1.7144217667067765,iP04_iV04_iQ05_iX17__P-825m_Q+1000m_V+1050m_xi+6842md.csv
Y22,-0.825,1.0,1.05,8.947,23.20955484255707,1.7200377924287134,iP04_iV04_iQ05_iX19__P-825m_Q+1000m_V+1050m_xi+8947md.csv
Y22,-0.825,1.0,1.05,10.0,23.271379096978126,1.724619528733906,iP04_iV04_iQ05_iX20__P-825m_Q+1000m_V+1050m_xi+10000md.csv
Y22,-0.825,1.0,1.05,7.895,23.163728638695247,1.71664165684862,iP04_iV04_iQ05_iX18__P-825m_Q+1000m_V+1050m_xi+7895md.csv
Y22,-0.825,-1.0,1.1,-8.947,26.94982999251066,2.0024131282019417,iP04_iV05_iQ01_iX02__P-825m_Q-1000m_V+1100m_xi-8947md.csv
Y22,-0.825,-1.0,1.1,-7.895,26.891045199164296,1.998045329097652,iP04_iV05_iQ01_iX03__P-825m_Q-1000m_V+1100m_xi-7895md.csv
Y22,-0.825,-1.0,1.1,-10.0,27.02721260799936,2.008162773561939,iP04_iV05_iQ01_iX01__P-825m_Q-1000m_V+1100m_xi-10000md.csv
Y22,-0.825,-1.0,1.1,-6.842,26.850696699258474,1.9950473744923287,iP04_iV05_iQ01_iX04__P-825m_Q-1000m_V+1100m_xi-6842md.csv
Y22,-0.825,-1.0,1.1,-5.789,26.82867394141906,1.993411050350088,iP04_iV05_iQ01_iX05__P-825m_Q-1000m_V+1100m_xi-5789md.csv
Y22,-0.825,-1.0,1.1,-4.737,26.82491662903487,1.993131876244972,iP04_iV05_iQ01_iX06__P-825m_Q-1000m_V+1100m_xi-4737md.csv
Y22,-0.825,-1.0,1.1,-0.526,26.99308721964274,2.0056272054947644,iP04_iV05_iQ01_iX10__P-825m_Q-1000m_V+1100m_xi-526md.csv
Y22,-0.825,-1.0,1.1,-2.632,26.872207339857507,1.996645647732422,iP04_iV05_iQ01_iX08__P-825m_Q-1000m_V+1100m_xi-2632md.csv
Y22,-0.825,-1.0,1.1,-1.579,26.923384739578072,2.000448205916056,iP04_iV05_iQ01_iX09__P-825m_Q-1000m_V+1100m_xi-1579md.csv
Y22,-0.825,-1.0,1.1,-3.684,26.83941458655351,1.9942090966463968,iP04_iV05_iQ01_iX07__P-825m_Q-1000m_V+1100m_xi-3684md.csv
Y22,-0.825,-1.0,1.1,1.579,27.18888794541403,2.0201754955932367,iP04_iV05_iQ01_iX12__P-825m_Q-1000m_V+1100m_xi+1579md.csv
Y22,-0.825,-1.0,1.1,0.526,27.081506760108308,2.0121969110559457,iP04_iV05_iQ01_iX11__P-825m_Q-1000m_V+1100m_xi+526md.csv
Y22,-0.825,-1.0,1.1,3.684,27.461785641582345,2.040452207175276,iP04_iV05_iQ01_iX14__P-825m_Q-1000m_V+1100m_xi+3684md.csv
Y22,-0.825,-1.0,1.1,5.789,27.814853080696505,2.066685651907408,iP04_iV05_iQ01_iX16__P-825m_Q-1000m_V+1100m_xi+5789md.csv
Y22,-0.825,-1.0,1.1,4.737,27.62806921124248,2.052807327995684,iP04_iV05_iQ01_iX15__P-825m_Q-1000m_V+1100m_xi+4737md.csv
Y22,-0.825,-1.0,1.1,2.632,27.315529423100536,2.0295851490868726,iP04_iV05_iQ01_iX13__P-825m_Q-1000m_V+1100m_xi+2632md.csv
Y22,-0.825,-1.0,1.1,6.842,28.022673740473586,2.0821270412314723,iP04_iV05_iQ01_iX17__P-825m_Q-1000m_V+1100m_xi+6842md.csv
Y22,-0.825,-1.0,1.1,8.947,28.503908838314693,2.1178835367798574,iP04_iV05_iQ01_iX19__P-825m_Q-1000m_V+1100m_xi+8947md.csv
Y22,-0.825,-1.0,1.1,10.0,28.77874580211496,2.138304338892917,iP04_iV05_iQ01_iX20__P-825m_Q-1000m_V+1100m_xi+10000md.csv
Y22,-0.825,-1.0,1.1,7.895,28.25213440986139,2.099176316070293,iP04_iV05_iQ01_iX18__P-825m_Q-1000m_V+1100m_xi+7895md.csv
Y22,-0.825,-0.5,1.1,-10.0,27.44479918178441,2.039190087284828,iP04_iV05_iQ02_iX01__P-825m_Q-500m_V+1100m_xi-10000md.csv
Y22,-0.825,-0.5,1.1,-8.947,27.322243110568262,2.0300839860176967,iP04_iV05_iQ02_iX02__P-825m_Q-500m_V+1100m_xi-8947md.csv
Y22,-0.825,-0.5,1.1,-5.789,27.06860412410402,2.0112382257196364,iP04_iV05_iQ02_iX05__P-825m_Q-500m_V+1100m_xi-5789md.csv
Y22,-0.825,-0.5,1.1,-7.895,27.218872736097225,2.022403410762635,iP04_iV05_iQ02_iX03__P-825m_Q-500m_V+1100m_xi-7895md.csv
Y22,-0.825,-0.5,1.1,-4.737,27.021295024738823,2.00772308812998,iP04_iV05_iQ02_iX06__P-825m_Q-500m_V+1100m_xi-4737md.csv
Y22,-0.825,-0.5,1.1,-6.842,27.134403581897168,2.016127225151998,iP04_iV05_iQ02_iX04__P-825m_Q-500m_V+1100m_xi-6842md.csv
Y22,-0.825,-0.5,1.1,0.526,27.059347635504707,2.010550454704588,iP04_iV05_iQ02_iX11__P-825m_Q-500m_V+1100m_xi+526md.csv
Y22,-0.825,-0.5,1.1,-2.632,26.981683265229933,2.0047798743481398,iP04_iV05_iQ02_iX08__P-825m_Q-500m_V+1100m_xi-2632md.csv
Y22,-0.825,-0.5,1.1,-1.579,26.989273265440737,2.005343823236638,iP04_iV05_iQ02_iX09__P-825m_Q-500m_V+1100m_xi-1579md.csv
Y22,-0.825,-0.5,1.1,-3.684,26.99234762788744,2.00557225296805,iP04_iV05_iQ02_iX07__P-825m_Q-500m_V+1100m_xi-3684md.csv
Y22,-0.825,-0.5,1.1,1.579,27.12202244564908,2.0152072879295058,iP04_iV05_iQ02_iX12__P-825m_Q-500m_V+1100m_xi+1579md.csv
Y22,-0.825,-0.5,1.1,-0.526,27.0151379260379,2.0072656062941623,iP04_iV05_iQ02_iX10__P-825m_Q-500m_V+1100m_xi-526md.csv
Y22,-0.825,-0.5,1.1,2.632,27.20333320830372,2.02124880054335,iP04_iV05_iQ02_iX13__P-825m_Q-500m_V+1100m_xi+2632md.csv
Y22,-0.825,-0.5,1.1,4.737,27.42280576665582,2.0375559434705144,iP04_iV05_iQ02_iX15__P-825m_Q-500m_V+1100m_xi+4737md.csv
Y22,-0.825,-0.5,1.1,3.684,27.303502533391665,2.0286915331702966,iP04_iV05_iQ02_iX14__P-825m_Q-500m_V+1100m_xi+3684md.csv
Y22,-0.825,-0.5,1.1,5.789,27.56157327874393,2.0478665797487765,iP04_iV05_iQ02_iX16__P-825m_Q-500m_V+1100m_xi+5789md.csv
Y22,-0.825,-0.5,1.1,6.842,27.720191552259067,2.059652157052691,iP04_iV05_iQ02_iX17__P-825m_Q-500m_V+1100m_xi+6842md.csv
Y22,-0.825,-0.5,1.1,8.947,28.09882474049433,2.0877851756205565,iP04_iV05_iQ02_iX19__P-825m_Q-500m_V+1100m_xi+8947md.csv
Y22,-0.825,-0.5,1.1,7.895,27.89910639366725,2.0729458006895523,iP04_iV05_iQ02_iX18__P-825m_Q-500m_V+1100m_xi+7895md.csv
Y22,-0.825,-0.5,1.1,10.0,28.319918615525125,2.1042127849039147,iP04_iV05_iQ02_iX20__P-825m_Q-500m_V+1100m_xi+10000md.csv
Y22,-0.825,0.0,1.1,-7.895,27.55479203262582,2.0473627226688254,iP04_iV05_iQ03_iX03__P-825m_Q+0m_V+1100m_xi-7895md.csv
Y22,-0.825,0.0,1.1,-8.947,27.70509300979645,2.0585303123621057,iP04_iV05_iQ03_iX02__P-825m_Q+0m_V+1100m_xi-8947md.csv
Y22,-0.825,0.0,1.1,-5.789,27.31286451808081,2.029387142730866,iP04_iV05_iQ03_iX05__P-825m_Q+0m_V+1100m_xi-5789md.csv
Y22,-0.825,0.0,1.1,-10.0,27.875492279878603,2.071191236117525,iP04_iV05_iQ03_iX01__P-825m_Q+0m_V+1100m_xi-10000md.csv
Y22,-0.825,0.0,1.1,-6.842,27.424169782142275,2.037657291999365,iP04_iV05_iQ03_iX04__P-825m_Q+0m_V+1100m_xi-6842md.csv
Y22,-0.825,0.0,1.1,-4.737,27.220569912208425,2.0225295138256887,iP04_iV05_iQ03_iX06__P-825m_Q+0m_V+1100m_xi-4737md.csv
